Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange
ENSG00000006062	MAP3K14	205192_at	1.27158901283582e-05	4.77829833815651	0.2
ENSG00000006071	ABCC8	210246_s_at	0.335914946378847	-1.19096768529957	-0.1
ENSG00000006116	CACNG3	206384_at	0.388241643636971	-1.08061194015391	0
ENSG00000006118	TMEM132A	218834_s_at	1.44915681116633e-11	7.40768540466033	0.5
ENSG00000006125	AP2B1	200612_s_at	1.51941655975747e-13	8.143974379655	0.4
ENSG00000006128	TAC1	206552_s_at	0.836035028211088	-0.290281715735579	0
ENSG00000006194	ZNF263	203707_at	0.301139315050342	-1.27038487331102	-0.1
ENSG00000006210	CX3CL1	823_at	0.465485292684996	0.927628797713845	0.1
ENSG00000006282	SPATA20	218164_at	4.72366423269838e-05	4.46265219722538	0.3
ENSG00000006283	CACNA1G	211802_x_at	0.126258217472961	1.80272303191493	0.1
ENSG00000006327	TNFRSF12A	218368_s_at	0.452980022991066	0.951659927980326	0.1
ENSG00000006377	DLX6	221289_at	0.0025060235688398	-3.36311299736966	-0.1
ENSG00000006432	MAP3K9	213927_at	5.99689398742102e-17	-9.32899853109716	-0.6
ENSG00000006451	RALA	224880_at	1.59024671883289e-11	-7.39221971815893	-0.4
ENSG00000006453	BAIAP2L1	227372_s_at	0.00311272675032812	-3.29428839057015	-0.2
ENSG00000006459	KDM7A	221778_at	0.0833037046327119	-2.01793089704599	-0.1
ENSG00000006468	ETV1	206501_x_at	0.0124435286047788	2.81981023347426	0.1
ENSG00000006530	AGK	222132_s_at	0.739817234744235	0.45306548765975	0
ENSG00000006534	ALDH3B1	211004_s_at	0.0239356343466748	2.56981738665728	0.1
ENSG00000006555	TTC22	235651_at	1.05381205957979e-12	-7.83581064268266	-0.5
ENSG00000006576	PHTF2	209780_at	0.10440085634345	-1.90379697340254	-0.1
ENSG00000006606	CCL26	223710_at	0.366220444008957	-1.12617221713079	0
ENSG00000006607	FARP2	225652_at	5.19854717480413e-20	-10.3326452859896	-0.5
ENSG00000006611	USH1C	205137_x_at	0.35055141328611	1.1587239832707	0.1
ENSG00000006625	GGCT	215380_s_at	5.52246507526078e-15	-8.65382341045641	-0.4
ENSG00000006634	DBF4	204244_s_at	9.56932273381805e-06	-4.84342392815589	-0.3
ENSG00000006638	TBXA2R	211590_x_at	8.38872175969879e-05	4.31878547900953	0.2
ENSG00000006652	IFRD1	202146_at	4.6350738408848e-10	-6.81682361568888	-0.5
ENSG00000006659	LGALS14	220158_at	0.873957602914548	-0.226740380392747	0
ENSG00000006695	COX10	1569685_at	0.000123601744846935	-4.21927914011814	-0.2
ENSG00000006695	COX10	203858_s_at	0.284490701942832	1.3112068794673	0
ENSG00000006704	GTF2IRD1	218412_s_at	3.85296314789259e-08	-6.00314044571792	-0.3
ENSG00000006712	PAF1	202093_s_at	8.17069594725434e-06	-4.88032469835183	-0.3
ENSG00000006715	VPS41	210849_s_at	0.00018465765297793	-4.11338925918493	-0.2
ENSG00000006740	ARHGAP44	215232_at	0.0176049305768101	2.69082695295833	0.1
ENSG00000006744	ELAC2	201767_s_at	0.00677775807840679	-3.03554352436345	-0.1
ENSG00000006747	SCIN	222272_x_at	5.40353508294702e-05	-4.42928456480577	-0.1
ENSG00000006756	ARSD	225286_at	0.651956873762974	-0.599664667500694	0
ENSG00000006757	PNPLA4	209739_s_at	0.324605497558708	-1.21678859022761	-0.1
ENSG00000006788	MYH13	208208_at	0.399223924339793	1.05730526292585	0.1
ENSG00000006831	ADIPOR2	201346_at	6.12203345711745e-16	-8.98285287075743	-0.4
ENSG00000006837	CDKL3	241911_at	0.738142108960563	0.456078574138944	0
ENSG00000007001	UPP2	233155_at	0.947871708936265	0.0944389383641834	0
ENSG00000007038	PRSS21	220051_at	0.0860009991755835	2.00191159027839	0.1
ENSG00000007047	MARK4	55065_at	0.000401257022041574	-3.90359061316906	-0.2
ENSG00000007062	PROM1	204304_s_at	0.689976224664599	0.536782886694982	0
ENSG00000007080	CCDC124	225454_at	0.216240709726224	-1.49046430282748	-0.1
ENSG00000007129	CEACAM21	214907_at	1.68905048530358e-08	6.16152663250714	0.4
ENSG00000007168	PAFAH1B1	200816_s_at	9.53520611183473e-14	-8.21672491990057	-0.4
ENSG00000007171	NOS2	210037_s_at	0.809886600881225	-0.334535947361522	0
ENSG00000007174	DNAH9	210345_s_at	0.0234433387614235	-2.57854581588153	-0.1
ENSG00000007202	KIAA0100	201729_s_at	0.78967502080611	-0.368161696172587	0
ENSG00000007216	SLC13A2	207567_at	7.76382849844265e-06	4.8917369396704	0.2
ENSG00000007237	GAS7	202192_s_at	1.44029584995798e-16	-9.19919663384887	-0.4
ENSG00000007255	TRAPPC6A	204985_s_at	0.0027615942397507	3.33216003914529	0.2
ENSG00000007264	MATK	206267_s_at	0.000122086417736738	4.22247703826855	0.2
ENSG00000007306	CEACAM7	206199_at	0.943621143182528	-0.102582235020323	0
ENSG00000007312	CD79B	205297_s_at	5.38369203216235e-20	10.3257296400084	0.9
ENSG00000007314	SCN4A	206981_at	0.00156028673031501	3.50996828346791	0.2
ENSG00000007341	ST7L	230079_at	1.14841630059703e-05	-4.80171776867831	-0.1
ENSG00000007350	TKTL1	216370_s_at	0.621298942370392	-0.65206234460907	0
ENSG00000007372	PAX6	205646_s_at	0.293984437017892	-1.28712164502067	-0.1
ENSG00000007376	RPUSD1	226078_at	0.557669964734939	0.760715774571379	0
ENSG00000007384	RHBDF1	218686_s_at	6.11483863687037e-06	-4.94598356602932	-0.2
ENSG00000007392	LUC7L	223295_s_at	0.132884582406627	-1.7750224703977	-0.1
ENSG00000007402	CACNA2D2	204811_s_at	0.327264502926085	1.21033756602594	0
ENSG00000007516	BAIAP3	216356_x_at	8.94138783356458e-08	5.8369019038871	0.2
ENSG00000007520	TSR3	213105_s_at	1.76760517801389e-05	-4.70126830968496	-0.3
ENSG00000007541	PIGQ	204144_s_at	0.0679792843691273	2.11568201183448	0.1
ENSG00000007545	CRAMP1	225172_at	1.04304214640232e-08	-6.25225565963243	-0.2
ENSG00000007866	TEAD3	209454_s_at	2.47503448826651e-06	-5.14783817989678	-0.3
ENSG00000007908	SELE	206211_at	4.8144680904551e-19	10.015375864388	1.2
ENSG00000007923	DNAJC11	215792_s_at	0.657230064793749	0.590748550368972	0
ENSG00000007933	FMO3	206496_at	0.000138508983624285	4.18922643143178	0.3
ENSG00000007944	MYLIP	228098_s_at	0.896380862339396	0.18704022360545	0
ENSG00000007952	NOX1	207380_x_at	0.979884721376625	-0.0374557909844582	0
ENSG00000007968	E2F2	228361_at	0.000593756329471489	-3.79371918412934	-0.2
ENSG00000008018	PSMB1	214288_s_at	0.013038075252305	-2.80301709608481	-0.1
ENSG00000008056	SYN1	1553264_a_at	0.00904778113928161	2.93444739716155	0.2
ENSG00000008083	JARID2	203297_s_at	5.28159957185633e-08	-5.94080401571189	-0.3
ENSG00000008086	CDKL5	227004_at	0.000110770933034136	-4.24783656727631	-0.3
ENSG00000008118	CAMK1G	215161_at	0.596699119254294	0.694246118003551	0
ENSG00000008130	NADK	208919_s_at	0.160950598178704	1.66712868304131	0.1
ENSG00000008196	TFAP2B	214451_at	0.507883209593268	0.851340545402202	0.1
ENSG00000008197	TFAP2D	233987_at	0.889413511082521	0.199231611173463	0
ENSG00000008226	DLEC1	215085_x_at	6.81214059775144e-05	4.37133543383424	0.2
ENSG00000008256	CYTH3	225147_at	0.000420542173751557	-3.89018225654819	-0.2
ENSG00000008277	ADAM22	208227_x_at	0.719831058950942	-0.48616166986262	0
ENSG00000008282	SYPL1	201259_s_at	0.136243930006317	-1.76147095838532	-0.1
ENSG00000008283	CYB561	209163_at	0.000669952913003548	-3.75940222936105	-0.2
ENSG00000008294	SPAG9	212470_at	9.0899833307474e-13	-7.85993638316301	-0.4
ENSG00000008300	CELSR3	40020_at	6.61160300058238e-05	4.37869510761675	0.1
ENSG00000008311	AASS	210852_s_at	0.634139433173449	-0.629853791392527	0
ENSG00000008323	PLEKHG6	220073_s_at	0.00331087707431474	-3.27436064703307	-0.2
ENSG00000008324	SS18L2	218283_at	0.000101094840227712	-4.2715398435956	-0.2
ENSG00000008382	MPND	233651_s_at	0.3857608070014	1.08629999137612	0.1
ENSG00000008394	MGST1	224918_x_at	0.0052548722607474	-3.12194832958699	-0.4
ENSG00000008405	CRY1	209674_at	6.13615596218032e-07	-5.44562767156523	-0.4
ENSG00000008438	PGLYRP1	207384_at	0.163788917720504	-1.65745612168305	-0.1
ENSG00000008441	NFIX	227400_at	0.000202485032554757	-4.08935901106422	-0.5
ENSG00000008513	ST3GAL1	225033_at	9.38640357401921e-27	12.4256635453931	1
ENSG00000008516	MMP25	207890_s_at	2.88141994019616e-14	8.40189353187223	0.4
ENSG00000008517	IL32	203828_s_at	2.90545609970782e-14	8.40045156375028	0.7
ENSG00000008710	PKD1	202327_s_at	0.878590234772816	0.218651386865462	0
ENSG00000008735	MAPK8IP2	1556001_at	0.99032344712307	0.0186028258031882	0
ENSG00000008838	MED24	213043_s_at	0.0860463376601079	2.00164939487056	0.1
ENSG00000008853	RHOBTB2	209441_at	3.58058369709289e-07	5.55735094846704	0.2
ENSG00000008869	HEATR5B	233642_s_at	0.000696209673389214	-3.74849349703025	-0.2
ENSG00000008952	SEC62	208942_s_at	0.000207431461478651	4.08290723400992	0.3
ENSG00000008988	RPS20	200949_x_at	0.0202044311064308	-2.63705099987004	-0.2
ENSG00000009307	CSDE1	219939_s_at	0.63359636482913	-0.630683978191844	0
ENSG00000009335	UBE3C	201817_at	6.06384760167097e-08	-5.91400654279245	-0.3
ENSG00000009413	REV3L	208070_s_at	4.65330744821977e-05	-4.46633944918938	-0.3
ENSG00000009694	TENM1	1553007_a_at	0.941006837451105	-0.107182355965793	0
ENSG00000009709	PAX7	208060_at	0.0248854684998782	2.55395775075352	0.1
ENSG00000009724	MASP2	216968_at	0.489395836167097	0.883437876746056	0
ENSG00000009765	IYD	231070_at	2.00282035037242e-08	-6.12943372633623	-0.1
ENSG00000009780	FAM76A	228604_at	1.88615873858003e-10	-6.97287505081201	-0.4
ENSG00000009790	TRAF3IP3	205804_s_at	7.77892055596049e-09	6.30675861818927	0.4
ENSG00000009830	POMT2	220632_s_at	0.181314149920068	1.59837882423995	0
ENSG00000009844	VTA1	224437_s_at	1.57165636301998e-14	-8.49554632148569	-0.5
ENSG00000009950	MLXIPL	221163_s_at	0.0458798443769619	2.29641312901921	0.1
ENSG00000009954	BAZ1B	208445_s_at	3.65313548738407e-06	5.0619739109275	0.3
ENSG00000010017	RANBP9	202582_s_at	2.59365509466942e-14	-8.41827167623391	-0.5
ENSG00000010030	ETV7	221680_s_at	0.0873762059804096	1.99423752581785	0.1
ENSG00000010072	SPRTN	223511_at	1.6331382720145e-05	-4.71987566696807	-0.3
ENSG00000010165	EEF1AKNMT	212405_s_at	0.665686635793386	0.577196103750808	0
ENSG00000010219	DYRK4	212954_at	0.0027615942397507	3.33219797668892	0.1
ENSG00000010244	ZNF207	200828_s_at	0.846640458720965	-0.271496906789523	0
ENSG00000010256	UQCRC1	201903_at	0.727929141859906	0.472531877044021	0
ENSG00000010270	STARD3NL	223065_s_at	1.61034035210045e-09	6.59458114836966	0.4
ENSG00000010278	CD9	201005_at	0.00596986071062771	-3.07868964143771	-0.2
ENSG00000010282	HHATL	223572_at	0.980389234372241	-0.036136536447046	0
ENSG00000010292	NCAPD2	201774_s_at	0.217753667236363	-1.48624191884971	-0.1
ENSG00000010295	IFFO1	36030_at	2.91106621189743e-19	10.0884102056413	0.5
ENSG00000010310	GIPR	231291_at	5.76533634258298e-10	6.77856130023692	0.3
ENSG00000010318	PHF7	215622_x_at	0.133961267631128	-1.77066743144986	-0.1
ENSG00000010319	SEMA3G	219689_at	1.66420144774126e-12	7.76222482984041	0.5
ENSG00000010322	NISCH	201591_s_at	0.770348726834518	-0.40240613623697	0
ENSG00000010327	STAB1	38487_at	7.81836328331814e-26	12.1492356853782	0.8
ENSG00000010361	FUZ	221187_s_at	7.23546693446999e-05	4.35620297188884	0.2
ENSG00000010379	SLC6A13	207184_at	8.99880624460715e-09	6.27965024434746	0.4
ENSG00000010404	IDS	210666_at	0.000746829890675466	-3.72823239533599	-0.2
ENSG00000010438	PRSS3	213421_x_at	0.000761087473428231	-3.7228055184282	-0.2
ENSG00000010539	ZNF200	207338_s_at	0.722243828824646	0.482240403736738	0
ENSG00000010610	CD4	203547_at	3.00454269159762e-15	8.74561236658394	0.5
ENSG00000010626	LRRC23	206076_at	0.38899822642314	1.07909468171501	0
ENSG00000010671	BTK	205504_at	2.21771009007492e-19	10.1264546831501	0.7
ENSG00000010704	HFE	210864_x_at	0.0270692904512532	2.51993537705786	0.1
ENSG00000010803	SCMH1	221216_s_at	3.90780270168191e-06	5.04701131167958	0.2
ENSG00000010810	FYN	210105_s_at	1.1078443111286e-12	7.82768738479526	0.4
ENSG00000010818	HIVEP2	212642_s_at	2.05976315629428e-05	-4.66480884659896	-0.2
ENSG00000010932	FMO1	205666_at	4.80208799009886e-11	7.20738683954408	0.8
ENSG00000011007	ELOA	213604_at	6.19396410512515e-07	-5.4436388969216	-0.2
ENSG00000011009	LYPLA2	202292_x_at	0.0224622508659275	2.59525277361968	0.1
ENSG00000011021	CLCN6	203950_s_at	0.18691269042824	1.58005606362838	0.1
ENSG00000011028	MRC2	37408_at	2.4682542775249e-10	6.9265837109824	0.4
ENSG00000011083	SLC6A7	208494_at	0.138927291244017	1.75079591095721	0.1
ENSG00000011105	TSPAN9	220968_s_at	0.222095435287428	-1.4739561112034	-0.1
ENSG00000011114	BTBD7	224945_at	2.23696693521927e-05	-4.64518485247936	-0.2
ENSG00000011132	APBA3	215148_s_at	0.193717263781875	1.55905485111719	0.1
ENSG00000011143	MKS1	1555820_a_at	0.553929307275767	-0.767656205172325	0
ENSG00000011198	ABHD5	218739_at	8.40675337829371e-16	-8.9364490103586	-0.6
ENSG00000011201	ANOS1	205206_at	5.16752947476e-08	-5.94568386559308	-0.6
ENSG00000011243	AKAP8L	240554_at	3.73974525776478e-10	-6.85430034016938	-0.4
ENSG00000011258	MBTD1	226797_at	2.28588301614467e-05	-4.63994556365977	-0.3
ENSG00000011260	UTP18	203721_s_at	1.65330828096557e-07	-5.71440147024801	-0.3
ENSG00000011275	RNF216	227065_at	0.179820818731574	-1.6033399951616	-0.1
ENSG00000011295	TTC19	217964_at	3.90639995555757e-06	-5.04713511377301	-0.3
ENSG00000011304	PTBP1	216306_x_at	0.346525523294897	-1.1674240388055	-0.1
ENSG00000011332	DPF1	231599_x_at	2.3780276482215e-08	6.09662224124318	0.2
ENSG00000011347	SYT7	226167_at	0.0356333259639071	2.40559460890917	0.1
ENSG00000011376	LARS2	34764_at	0.290731317185943	-1.29526312545072	-0.1
ENSG00000011405	PIK3C2A	213070_at	0.130539827673203	-1.78463321846942	-0.1
ENSG00000011422	PLAUR	211924_s_at	9.57245749608279e-07	5.35209975299722	0.5
ENSG00000011426	ANLN	222608_s_at	0.00181992365216438	-3.46292017918668	-0.3
ENSG00000011451	WIZ	52005_at	0.313082198530054	-1.24285404400517	0
ENSG00000011454	RABGAP1	204028_s_at	1.67878801610237e-05	-4.71353484888364	-0.3
ENSG00000011465	DCN	201893_x_at	1.66320225052398e-18	9.84276873964209	0.5
ENSG00000011478	QPCTL	220438_at	0.475582419824816	0.909030443951763	0
ENSG00000011485	PPP5C	201979_s_at	2.84374139239135e-05	4.58665865033716	0.3
ENSG00000011523	CEP68	212675_s_at	0.343112019573005	-1.17513114762319	-0.1
ENSG00000011566	MAP4K3	218311_at	6.82558915669885e-06	-4.92102932850138	-0.4
ENSG00000011590	ZBTB32	220118_at	9.0086745808779e-06	4.85749693642051	0.3
ENSG00000011600	TYROBP	204122_at	2.01836398616402e-09	6.55373214634795	0.5
ENSG00000011638	TMEM159	213272_s_at	2.18856257135073e-12	-7.71836824971451	-0.6
ENSG00000011677	GABRA3	207210_at	0.0161134545633605	-2.72429327018024	-0.1
ENSG00000012048	BRCA1	211851_x_at	1.0020786871225e-08	-6.25987571779094	-0.3
ENSG00000012061	ERCC1	203720_s_at	0.00203753830252869	3.42787904417466	0.2
ENSG00000012124	CD22	38521_at	1.07337152164569e-11	7.45778822354561	0.3
ENSG00000012171	SEMA3B	203071_at	0.0146729035467987	2.75919245680619	0.1
ENSG00000012174	MBTPS2	226760_at	0.894387743087332	-0.190422360069843	0
ENSG00000012211	PRICKLE3	217349_s_at	0.899786708053971	0.181511805757021	0
ENSG00000012223	LTF	202018_s_at	0.0379927151677563	2.37842123574831	0.2
ENSG00000012232	EXTL3	211051_s_at	0.938092508519403	-0.113199522206389	0
ENSG00000012504	NR1H4	1554375_a_at	0.627126350654557	0.641644364797411	0
ENSG00000012660	ELOVL5	208788_at	0.00168838058832308	3.48636234409049	0.2
ENSG00000012779	ALOX5	204446_s_at	5.84032428647187e-22	10.9453974571463	1.1
ENSG00000012817	KDM5D	206700_s_at	0.524106000966156	0.821418948179531	0.2
ENSG00000012822	CALCOCO1	209002_s_at	0.143837212517981	1.73176337222521	0.1
ENSG00000012963	UBR7	218108_at	0.162607799988418	-1.66137685590615	-0.1
ENSG00000012983	MAP4K5	203553_s_at	2.30898753360205e-05	-4.63763049010441	-0.4
ENSG00000013016	EHD3	230740_at	0.00074456957721964	3.72907098963568	0.2
ENSG00000013275	PSMC4	201252_at	0.475085119932859	-0.909929302551087	0
ENSG00000013288	MAN2B2	214703_s_at	0.517367647689009	-0.83361353403966	0
ENSG00000013293	SLC7A14	232904_at	0.638134468481606	0.62293520043964	0
ENSG00000013297	CLDN11	228335_at	0.0581653747304135	2.18966947699272	0.2
ENSG00000013306	SLC25A39	223649_s_at	0.210328290568101	1.5078908822466	0.1
ENSG00000013364	MVP	202180_s_at	0.000379024919034317	3.91982590485631	0.2
ENSG00000013374	NUB1	222512_at	0.00977937236924483	-2.90638153477981	-0.2
ENSG00000013375	PGM3	210041_s_at	0.173697327910111	1.62337514143555	0.1
