Gene ID	Gene Name	g3_g1.p-value	g3_g1.log2foldchange	g3_g2.p-value	g3_g2.log2foldchange
ENSG00000005206	SPPL2B	0.870816315774131	-0.1	0.864555274938439	0.1
ENSG00000005238	FAM214B	0.910621188131555	-0.1	0.804226991168346	-0.1
ENSG00000005243	COPZ2	NA	0	NA	-0.1
ENSG00000005249	PRKAR2B	NA	0.1	NA	-0.1
ENSG00000005302	MSL3	0.627399895199395	0.1	0.327841005186151	0.1
ENSG00000005339	CREBBP	0.907159597730678	0.1	0.791593748769429	-0.1
ENSG00000005379	TSPOAP1	0.713394520993316	0.2	0.869491457177115	-0.1
ENSG00000005381	MPO	NA	0	NA	0
ENSG00000005421	PON1	NA	-0.2	NA	-0.1
ENSG00000005436	GCFC2	0.955260546109097	0	0.779216253567327	0.1
ENSG00000005448	WDR54	0.980420616091374	0	0.809980709092804	0.1
ENSG00000005469	CROT	0.923662604852934	0.1	0.593341591995452	0.1
ENSG00000005471	ABCB4	NA	-0.1	NA	0
ENSG00000005483	KMT2E	0.996631146671786	0	0.113487653444216	-0.2
ENSG00000005486	RHBDD2	0.874790862579941	0.1	0.516016853683556	-0.2
ENSG00000005513	SOX8	NA	0	NA	0
ENSG00000005700	IBTK	0.913203524551036	0.1	0.646515685713674	0.1
ENSG00000005801	ZNF195	0.844486033303478	-0.1	0.821072179815985	0
ENSG00000005810	MYCBP2	0.960854057996165	0	0.958009501977891	0
ENSG00000005812	FBXL3	0.832460514572229	-0.1	0.446131172942438	-0.1
ENSG00000005844	ITGAL	0.573567565835472	0.1	0.034475798005397	0.2
ENSG00000005882	PDK2	0.766122657433524	0.1	0.00818620500426554	0.3
ENSG00000005884	ITGA3	0.959973760900953	0.1	0.801555056290917	-0.1
ENSG00000005889	ZFX	0.651374431722803	0.1	0.86954870993903	0
ENSG00000005893	LAMP2	0.810317887585767	-0.1	0.898963268252637	0
ENSG00000005961	ITGA2B	NA	0	NA	-0.1
ENSG00000005981	ASB4	NA	-0.1	0.832950373971274	-0.1
ENSG00000006007	GDE1	0.991892164198064	0	0.739023488963732	-0.1
ENSG00000006015	REX1BD	0.79351070332706	0.1	0.357487671888742	0.1
ENSG00000006016	CRLF1	NA	-0.1	NA	-0.4
ENSG00000006025	OSBPL7	0.514110010305493	-0.2	0.483457843269997	-0.2
ENSG00000006042	TMEM98	NA	-0.2	NA	-0.1
ENSG00000006047	YBX2	NA	0	NA	0
ENSG00000006059	KRT33A	NA	0	NA	0
ENSG00000006062	MAP3K14	0.907159597730678	0.1	0.266785387282004	-0.2
ENSG00000006071	ABCC8	NA	0	NA	0
ENSG00000006116	CACNG3	NA	0	NA	0
ENSG00000006118	TMEM132A	NA	0	NA	0
ENSG00000006125	AP2B1	0.977345908207503	0	0.46123003373203	0.1
ENSG00000006128	TAC1	NA	0	NA	0
ENSG00000006194	ZNF263	0.647701552748311	-0.2	0.679832554752997	-0.1
ENSG00000006210	CX3CL1	0.938087572064724	0.1	0.949878175729758	0
ENSG00000006282	SPATA20	0.0996615868145843	-0.5	0.335455701023675	-0.3
ENSG00000006283	CACNA1G	NA	0	NA	0.1
ENSG00000006327	TNFRSF12A	NA	0.1	NA	0
ENSG00000006377	DLX6	NA	0	NA	0
ENSG00000006432	MAP3K9	0.977345908207503	0	0.891845060789883	-0.1
ENSG00000006451	RALA	0.99544693515846	0	0.879468263878059	0
ENSG00000006453	BAIAP2L1	0.956532940352371	-0.1	0.649852044877936	-0.2
ENSG00000006459	KDM7A	0.320904630693664	-0.2	0.0609370768367258	-0.2
ENSG00000006468	ETV1	NA	0	NA	0.1
ENSG00000006530	AGK	0.875505491090817	0.1	0.478870154299352	0.1
ENSG00000006534	ALDH3B1	0.759148137699369	0.2	0.883491741923575	-0.1
ENSG00000006555	TTC22	0.874424750818969	0.1	0.613142522832991	0.1
ENSG00000006576	PHTF2	0.987195219461719	0	0.42900140713773	-0.1
ENSG00000006606	CCL26	NA	0	NA	0
ENSG00000006607	FARP2	0.739259661852508	-0.2	0.911370698255952	0
ENSG00000006611	USH1C	NA	0	NA	0
ENSG00000006625	GGCT	0.866950749555805	0.1	0.259325328975104	0.2
ENSG00000006634	DBF4	0.820283112951451	0.1	0.519991915734257	-0.2
ENSG00000006638	TBXA2R	0.653413753641552	-0.2	0.555150115487538	-0.2
ENSG00000006652	IFRD1	0.853195228096371	-0.1	0.0061391519358976	-0.5
ENSG00000006659	LGALS14	NA	0	NA	0.1
ENSG00000006695	COX10	0.625754942261931	0.1	0.583956131293584	0.1
ENSG00000006704	GTF2IRD1	0.984513973581416	0	0.907485002316941	-0.1
ENSG00000006712	PAF1	0.605524856200606	0.2	0.871109118063477	0
ENSG00000006715	VPS41	0.990928211928818	0	0.587185886812742	0.1
ENSG00000006740	ARHGAP44	NA	-0.1	0.66755714941107	0.2
ENSG00000006744	ELAC2	0.944462170578133	0	0.719110879018454	0.1
ENSG00000006747	SCIN	0.977267133775328	0	0.92491601790355	0
ENSG00000006756	ARSD	0.954488844672922	-0.1	0.914360168387577	0
ENSG00000006757	PNPLA4	0.393396537049435	-0.3	0.699501436408682	-0.1
ENSG00000006788	MYH13	NA	0	NA	0
ENSG00000006831	ADIPOR2	0.835939201199414	-0.1	0.931331934695091	0
ENSG00000006837	CDKL3	0.742223210963738	-0.2	0.919999402661126	0
ENSG00000007001	UPP2	NA	-0.2	NA	-0.1
ENSG00000007038	PRSS21	NA	0	NA	-0.1
ENSG00000007047	MARK4	0.936904071845207	-0.1	0.417334385097472	-0.2
ENSG00000007062	PROM1	NA	-0.1	NA	-0.1
ENSG00000007080	CCDC124	0.558919337512991	-0.2	0.940792393697269	0
ENSG00000007129	CEACAM21	0.970989838767438	0	0.879468263878059	0
ENSG00000007168	PAFAH1B1	0.439490405105627	-0.2	0.287619007059093	-0.1
ENSG00000007171	NOS2	NA	-0.1	NA	-0.1
ENSG00000007174	DNAH9	NA	0.1	NA	0
ENSG00000007202	KIAA0100	0.336129765747952	0.2	0.675177647204719	0.1
ENSG00000007216	SLC13A2	NA	0	NA	0
ENSG00000007237	GAS7	0.437400929398365	-0.3	0.895336946020986	-0.1
ENSG00000007255	TRAPPC6A	0.904581457306783	-0.1	0.855468846878864	0
ENSG00000007264	MATK	0.720058251748554	0.2	0.575512085639744	0.2
ENSG00000007306	CEACAM7	NA	0	NA	0
ENSG00000007312	CD79B	0.844486033303478	0.1	0.0204598342432993	0.4
ENSG00000007314	SCN4A	NA	0	NA	0
ENSG00000007341	ST7L	0.944319300573583	0	0.921404267979623	0
ENSG00000007350	TKTL1	0.97785739859234	0	0.85833238361717	-0.1
ENSG00000007372	PAX6	0.979961814316731	0	0.778424159190763	-0.1
ENSG00000007376	RPUSD1	0.883008706469664	-0.1	0.995702740872415	0
ENSG00000007384	RHBDF1	NA	0	NA	0
ENSG00000007392	LUC7L	0.430337842167297	0.2	0.921185420746627	0
ENSG00000007402	CACNA2D2	0.929580029753634	-0.1	0.650302087022411	-0.2
ENSG00000007516	BAIAP3	0.499376440185305	-0.3	0.757497252830365	-0.1
ENSG00000007520	TSR3	0.373850845798202	-0.3	0.698356572405308	-0.1
ENSG00000007541	PIGQ	0.834830061496226	-0.1	0.678058919278706	-0.1
ENSG00000007545	CRAMP1	0.929210269126694	-0.1	0.801031232542335	0.1
ENSG00000007866	TEAD3	NA	0.1	NA	0
ENSG00000007908	SELE	NA	-0.1	NA	-0.1
ENSG00000007923	DNAJC11	0.804876605308132	0.1	0.601397277188956	0.1
ENSG00000007933	FMO3	NA	0.3	NA	0.1
ENSG00000007944	MYLIP	0.907019978465565	-0.1	0.524614355688242	-0.2
ENSG00000007952	NOX1	NA	0	NA	0
ENSG00000007968	E2F2	0.718043016815767	-0.2	0.901594531448814	0.1
ENSG00000008018	PSMB1	0.9518888691254	0	0.922095701112317	0
ENSG00000008056	SYN1	NA	-0.2	NA	-0.1
ENSG00000008083	JARID2	0.995630990418853	0	0.9868615794379	0
ENSG00000008086	CDKL5	0.875480251403922	0.1	0.97517429434002	0
ENSG00000008118	CAMK1G	NA	0	NA	0
ENSG00000008128	CDK11A	0.922283918312996	0.1	0.75323312378569	-0.1
ENSG00000008130	NADK	0.653413753641552	-0.2	0.967868735993503	0
ENSG00000008196	TFAP2B	NA	0	NA	0
ENSG00000008197	TFAP2D	NA	0	NA	-0.1
ENSG00000008226	DLEC1	0.985241116404585	0	0.778339699610576	0.1
ENSG00000008256	CYTH3	0.971617579870436	0	0.818591170943256	-0.1
ENSG00000008277	ADAM22	0.917533251066052	-0.1	0.940648686722106	0
ENSG00000008282	SYPL1	0.449123063079033	0.2	0.333048986037159	0.1
ENSG00000008283	CYB561	0.649832520762644	0.2	0.181427639111788	0.2
ENSG00000008294	SPAG9	0.978975180275716	0	0.52689214698391	-0.1
ENSG00000008300	CELSR3	0.602824089681224	-0.2	0.210979895439878	-0.3
ENSG00000008311	AASS	0.991432482913628	0	0.976914435726223	0
ENSG00000008323	PLEKHG6	NA	0.1	NA	0.1
ENSG00000008324	SS18L2	0.969051993802758	0	0.776068213873686	-0.1
ENSG00000008382	MPND	NA	-0.3	NA	-0.2
ENSG00000008394	MGST1	0.617678727573101	0.3	0.975809859408144	0
ENSG00000008405	CRY1	0.788462822443763	0.1	0.201653043242069	-0.2
ENSG00000008438	PGLYRP1	NA	0	NA	0.1
ENSG00000008441	NFIX	NA	0	NA	0.1
ENSG00000008513	ST3GAL1	0.813427913527933	-0.1	0.644269597939989	-0.1
ENSG00000008516	MMP25	NA	0	NA	0.2
ENSG00000008517	IL32	0.728512675301863	-0.2	0.487455481793235	0.1
ENSG00000008710	PKD1	0.851088284423447	-0.1	0.922583382128693	0
ENSG00000008735	MAPK8IP2	NA	0.1	NA	0.1
ENSG00000008838	MED24	0.937997455898381	0.1	0.887969279659871	0
ENSG00000008853	RHOBTB2	0.880835986801658	0.1	0.437022007764337	0.2
ENSG00000008869	HEATR5B	0.835939201199414	0.1	0.313049080495961	0.1
ENSG00000008952	SEC62	0.701076779941174	0.1	0.814330295433014	0
ENSG00000008988	RPS20	0.975453835439876	0	0.80311578305458	0
ENSG00000009307	CSDE1	0.811315200298962	0.1	0.829027116502965	0
ENSG00000009335	UBE3C	0.706649780218412	-0.1	0.369009299904276	-0.1
ENSG00000009413	REV3L	0.709508292072211	-0.1	0.922851497483068	0
ENSG00000009694	TENM1	0.326206923387537	0.3	0.318599959342763	0.2
ENSG00000009709	PAX7	NA	0	NA	0
ENSG00000009724	MASP2	NA	0	0.595061377054055	0.2
ENSG00000009765	IYD	0.830924245813791	0.1	0.561355013615983	0.2
ENSG00000009780	FAM76A	0.973029720684531	0	0.808273433529241	-0.1
ENSG00000009790	TRAF3IP3	0.638458200072766	0.2	0.0109139522478448	0.3
ENSG00000009830	POMT2	0.992304523642928	0	0.850655521153076	-0.1
ENSG00000009844	VTA1	0.822764813609326	0.1	0.722142629301518	0.1
ENSG00000009950	MLXIPL	NA	0	NA	-0.2
ENSG00000009954	BAZ1B	0.660073346308911	0.1	0.0577387829335277	0.3
ENSG00000010017	RANBP9	0.941877065364472	0.1	0.935162651164929	0
ENSG00000010030	ETV7	0.751536836578279	0.2	0.870717006025463	0.1
ENSG00000010072	SPRTN	0.357221579887118	0.3	0.890447819503192	0
ENSG00000010165	EEF1AKNMT	0.971089704218123	0	0.717454664327159	0.1
ENSG00000010219	DYRK4	0.811124860439955	-0.1	0.718341840649393	-0.1
ENSG00000010244	ZNF207	0.318504868192441	0.2	0.42924266233364	0.1
ENSG00000010256	UQCRC1	0.970549348985534	0	0.57430967575956	0.1
ENSG00000010270	STARD3NL	0.326156800807218	0.3	0.188097056251535	0.2
ENSG00000010278	CD9	NA	0.1	NA	0.1
ENSG00000010282	HHATL	NA	0	NA	0
ENSG00000010292	NCAPD2	0.972911406091711	0	0.913424110638482	0
ENSG00000010295	IFFO1	0.929210269126694	0.1	0.233984273799914	0.2
ENSG00000010310	GIPR	0.879775407254061	0.1	0.997720072075057	0
ENSG00000010318	PHF7	0.234388818928342	-0.3	0.635879037761926	-0.1
ENSG00000010319	SEMA3G	0.954088764641982	-0.1	0.84411037690296	-0.1
ENSG00000010322	NISCH	0.915518621880004	0	0.184873821594408	-0.2
ENSG00000010327	STAB1	NA	-0.1	NA	-0.1
ENSG00000010361	FUZ	0.706852556890251	-0.2	0.665147585743096	-0.1
ENSG00000010379	SLC6A13	NA	0	NA	0
ENSG00000010404	IDS	0.819776585917341	-0.1	0.0531249744175658	-0.2
ENSG00000010438	PRSS3	NA	0	NA	0
ENSG00000010539	ZNF200	0.589943337447389	-0.2	0.13217032104619	-0.3
ENSG00000010610	CD4	0.818955830718921	0.1	0.399155690982217	0.1
ENSG00000010626	LRRC23	0.919434744793362	0.1	0.948605603760955	0
ENSG00000010671	BTK	NA	0.1	NA	0.2
ENSG00000010704	HFE	0.94775577965362	0.1	0.749180232038261	-0.1
ENSG00000010803	SCMH1	0.744989859831211	0.1	0.998958650403293	0
ENSG00000010810	FYN	0.77430149846073	-0.1	0.565566534622547	-0.1
ENSG00000010818	HIVEP2	0.832460514572229	0.1	0.518877743711663	0.1
ENSG00000010932	FMO1	NA	-0.1	NA	-0.1
ENSG00000011007	ELOA	0.895853100774685	0.1	0.935964153021674	0
ENSG00000011009	LYPLA2	0.869195124198066	0.1	0.188633770434141	0.2
ENSG00000011021	CLCN6	0.949497921206838	0.1	0.748351447520929	-0.1
ENSG00000011028	MRC2	0.846342702436241	0.1	0.816550226308696	0.1
ENSG00000011052	NME1-NME2	NA	0	NA	0
ENSG00000011083	SLC6A7	NA	0	NA	0
ENSG00000011105	TSPAN9	NA	-0.2	NA	-0.2
ENSG00000011114	BTBD7	0.539529417805878	0.2	0.584184180600776	0.1
ENSG00000011132	APBA3	0.835928124728041	-0.1	0.995702740872415	0
ENSG00000011143	MKS1	0.962832154513128	0	0.618326538701949	0.1
ENSG00000011198	ABHD5	0.795620357128718	0.1	0.919532974171128	0
ENSG00000011201	ANOS1	NA	-0.1	NA	-0.1
ENSG00000011243	AKAP8L	0.295617355190278	-0.3	0.429618605600076	-0.2
ENSG00000011258	MBTD1	0.947098734679005	0	0.63239591782391	-0.1
ENSG00000011260	UTP18	0.34167043098269	0.3	0.0973110673010663	0.2
ENSG00000011275	RNF216	0.616279766195991	0.1	0.981287898106515	0
ENSG00000011295	TTC19	0.947664585998545	0	0.889878457296777	0
ENSG00000011304	PTBP1	0.999735932446497	0	0.877206403904521	0
ENSG00000011332	DPF1	NA	-0.1	NA	-0.3
ENSG00000011347	SYT7	NA	0	NA	0
ENSG00000011376	LARS2	0.620811269310729	0.2	0.693594233882507	0.1
ENSG00000011405	PIK3C2A	0.368678469361946	0.3	0.860647952711679	0
ENSG00000011422	PLAUR	0.0332170703203971	-0.6	0.010568042335031	-0.6
ENSG00000011426	ANLN	NA	-0.2	NA	-0.2
ENSG00000011451	WIZ	0.958129754443655	-0.1	0.826358381953179	-0.1
ENSG00000011454	RABGAP1	0.752570328948931	0.1	0.922583382128693	0
ENSG00000011465	DCN	NA	0.2	NA	0.2
ENSG00000011478	QPCTL	0.571215261696044	0.2	0.258764117589758	0.3
ENSG00000011485	PPP5C	0.850274074044324	-0.1	0.889334098046449	0
ENSG00000011523	CEP68	0.809076041100372	0.1	0.310272299753236	0.1
ENSG00000011566	MAP4K3	0.834606745958726	-0.1	0.3700031516193	-0.2
ENSG00000011590	ZBTB32	0.980420616091374	0	0.693594233882507	-0.2
ENSG00000011600	TYROBP	0.933471579380046	-0.1	0.73229140930717	-0.1
ENSG00000011638	TMEM159	0.485021979827522	0.2	0.172190792855386	0.2
ENSG00000011677	GABRA3	NA	0	NA	0
ENSG00000012048	BRCA1	0.957152008586381	-0.1	0.740008200350799	0.1
ENSG00000012061	ERCC1	0.987107834128	0	0.630017312344003	0.1
ENSG00000012124	CD22	NA	-0.3	NA	-0.3
ENSG00000012171	SEMA3B	NA	0	NA	0.1
ENSG00000012174	MBTPS2	0.992304523642928	0	0.840883394172267	-0.1
ENSG00000012211	PRICKLE3	0.995630990418853	0	0.689724964425438	0.1
ENSG00000012223	LTF	NA	0	NA	0
ENSG00000012232	EXTL3	0.920670857483336	0.1	0.35047249569636	0.2
ENSG00000012504	NR1H4	NA	0	NA	0
ENSG00000012660	ELOVL5	0.982179726967158	0	0.828027932630124	0
ENSG00000012779	ALOX5	0.902737868953607	0.1	0.931331934695091	0
ENSG00000012817	KDM5D	0.660073346308911	0.1	0.663247265200804	0.1
ENSG00000012822	CALCOCO1	0.94775577965362	0	0.988759447431911	0
ENSG00000012963	UBR7	0.740169152684083	0.1	0.309923197474409	0.2
ENSG00000012983	MAP4K5	0.990928211928818	0	0.953655740522849	0
ENSG00000013016	EHD3	0.735450364658037	0.2	0.275578861048896	0.3
ENSG00000013275	PSMC4	0.878368360180058	0.1	0.455470875840438	0.1
ENSG00000013288	MAN2B2	0.99677527810077	0	0.970318294335553	0
ENSG00000013293	SLC7A14	0.924424081850576	-0.1	0.352270957495826	-0.2
ENSG00000013297	CLDN11	0.940325796860601	0.1	0.966410809333051	0
ENSG00000013306	SLC25A39	0.960293721965171	0	0.573890543799729	0.1
ENSG00000013364	MVP	0.971089704218123	0	0.199382739886933	0.2
ENSG00000013374	NUB1	0.634507673757954	0.1	0.516868754175595	0.1
ENSG00000013375	PGM3	0.885880045120329	0.1	0.86542668886812	-0.1
ENSG00000013392	RWDD2A	0.893696464343575	0.1	0.810152043933439	0.1
ENSG00000013441	CLK1	0.98289731237618	0	0.00842065883128682	-0.4
ENSG00000013503	POLR3B	0.988477902526671	0	0.836734122419888	0.1
ENSG00000013523	ANGEL1	0.874500878335994	0.1	0.0751120218030124	0.3
ENSG00000013561	RNF14	0.819776585917341	-0.1	0.903906152963255	0
ENSG00000013563	DNASE1L1	0.96556716774282	0	0.845460742678783	0.1
ENSG00000013573	DDX11	0.400698860519126	0.3	0.668871685811261	0.1
ENSG00000013583	HEBP1	0.978653859868294	0	0.703930568022428	0.1
ENSG00000013588	GPRC5A	0.976978949381873	0	0.963941688602955	0
ENSG00000013619	MAMLD1	0.241133868980964	0.4	0.0425705399714039	0.5
ENSG00000013725	CD6	0.880835986801658	0.1	0.679854658698964	0.1
ENSG00000013810	TACC3	0.842077214426702	0.1	0.755988105605496	0.1
ENSG00000014123	UFL1	0.888485088551358	0	0.68503909531034	-0.1
ENSG00000014138	POLA2	0.788383734983804	0.1	0.775453949320631	0.1
ENSG00000014164	ZC3H3	0.910621188131555	-0.1	0.981813066470065	0
ENSG00000014216	CAPN1	0.985254644466208	0	0.324345522284924	0.1
ENSG00000014257	ACP3	NA	0.1	NA	-0.1
ENSG00000014641	MDH1	0.971089704218123	0	0.517503493791306	0.1
ENSG00000014824	SLC30A9	0.910621188131555	-0.1	0.907947621541959	0
ENSG00000014914	MTMR11	NA	0.2	NA	-0.1
ENSG00000014919	COX15	0.977345908207503	0	0.693150081385485	0.1
ENSG00000015133	CCDC88C	0.269713973087964	-0.2	0.0224239207959209	-0.3
ENSG00000015153	YAF2	0.935718177382197	0.1	0.811317532843036	-0.1
ENSG00000015171	ZMYND11	0.98213808644323	0	0.769037213659888	0.1
ENSG00000015285	WAS	0.0133101945630314	-0.5	0.0386518401038167	-0.3
ENSG00000015413	DPEP1	NA	0	NA	0
ENSG00000015475	BID	0.985443890443806	0	0.505974005686486	0.1
ENSG00000015479	MATR3	0.832541899536345	0.1	0.527335698391171	-0.1
ENSG00000015520	NPC1L1	NA	0.1	NA	0
ENSG00000015532	XYLT2	0.910621188131555	0.1	0.728871160944503	0.1
ENSG00000015568	RGPD5	0.767031309870369	0.2	0.65808624344753	-0.1
ENSG00000015592	STMN4	NA	0	NA	-0.1
ENSG00000015676	NUDCD3	0.472796901613339	0.2	0.128447961044708	0.2
ENSG00000016082	ISL1	NA	0	NA	0
ENSG00000016391	CHDH	0.510581007573542	0.3	0.188633770434141	0.4
ENSG00000016402	IL20RA	NA	0	NA	0
ENSG00000016490	CLCA1	NA	0	NA	0
ENSG00000016602	CLCA4	NA	0	NA	0
ENSG00000016864	GLT8D1	0.977345908207503	0	0.366742804353879	0.2
ENSG00000017260	ATP2C1	0.270346326599735	-0.2	0.2822652148092	-0.2
ENSG00000017427	IGF1	NA	0	NA	0
ENSG00000017483	SLC38A5	0.876100671119329	0.1	0.27217079230507	0.2
ENSG00000017797	RALBP1	0.977267133775328	0	0.299103060125215	0.2
ENSG00000018189	RUFY3	0.860275144121318	0.1	0.805096834359112	0.1
ENSG00000018236	CNTN1	NA	0.1	NA	0
ENSG00000018280	SLC11A1	0.995747710927451	0	0.71455186263436	-0.1
ENSG00000018408	WWTR1	0.980420616091374	0	0.906221296024739	0
ENSG00000018510	AGPS	0.905270228175707	-0.1	0.693150081385485	-0.1
ENSG00000018607	ZNF806	NA	0	NA	0
ENSG00000018610	STEEP1	0.813427913527933	0.1	0.961278962594365	0
ENSG00000018625	ATP1A2	NA	0.1	NA	0.1
ENSG00000018699	TTC27	0.966521320551751	0	0.800276607166242	0.1
ENSG00000018869	ZNF582	0.987408122069103	0	0.504297792294024	0.2
ENSG00000019102	VSIG2	NA	0	NA	-0.1
ENSG00000019144	PHLDB1	0.832541899536345	0.1	0.852556926488789	-0.1
ENSG00000019169	MARCO	NA	0	NA	0
ENSG00000019186	CYP24A1	0.645850958645234	0.3	0.723887325859811	0.1
ENSG00000019485	PRDM11	NA	0	NA	0.1
ENSG00000019505	SYT13	NA	0.1	NA	0
ENSG00000019549	SNAI2	NA	0	NA	0
